N_PROF,N_LEVELS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
17,2,170,D,A,1901664,1,3.0,2.4,1,35.658,0.01,1,20.366,0.002,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,3,170,D,A,1901664,1,4.0,2.4,1,35.658,0.01001,1,20.364,0.002,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,4,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,5,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,6,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,7,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,8,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,9,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,10,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,11,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,12,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,13,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,14,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,15,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
17,16,170,D,A,1901664,1,,2.4,1,,,1,,,1,1,-36.84399,36.55176,2015-01-01 03:45:33
231,0,50,D,A,5904507,1,1.08,2.4,1,35.237,0.01,1,29.393,0.00224,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,1,50,D,A,5904507,1,2.0,2.4,1,35.237,0.01,1,29.392,0.00224,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,2,50,D,A,5904507,1,3.04,2.4,1,35.238,0.01,1,29.39,0.00224,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,3,50,D,A,5904507,1,4.0,2.4,1,35.238,0.01,1,29.385,0.00224,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,4,50,D,A,5904507,1,5.0,2.4,1,35.239,0.01,1,29.373,0.00224,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,5,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,6,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,7,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,8,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,9,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,10,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,11,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,12,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,13,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,14,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,15,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
231,16,50,D,A,5904507,1,,2.4,1,,,1,,,1,1,1.05616,-179.45361,2015-01-01 03:50:51
105,0,97,D,A,4901509,1,1.24,4.8,1,33.27412,0.01007,1,28.014,0.005,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,1,97,D,A,4901509,1,1.96,4.8,1,33.27398,0.01007,1,28.012,0.005,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,2,97,D,A,4901509,1,3.0,4.8,1,33.2739,0.01007,1,28.012,0.005,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,3,97,D,A,4901509,1,4.0,4.8,1,33.27403,0.01007,1,28.014,0.005,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,4,97,D,A,4901509,1,5.0,4.8,1,33.27391,0.01007,1,28.013,0.005,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,5,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,6,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,7,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,8,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,9,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,10,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,11,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,12,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,13,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,14,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,15,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
105,16,97,D,A,4901509,1,,4.8,1,,,1,,,1,1,11.43691,-104.92139,2015-01-01 04:08:32
170,0,126,D,A,5903761,1,1.12,2.42,1,35.43971,0.03727,1,28.748,0.003,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,1,126,D,A,5903761,1,2.04,2.42,1,35.4113,0.01396,1,28.233,0.0045,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,2,126,D,A,5903761,1,3.0,2.42,1,35.40157,0.01,1,28.063,0.0045,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,3,126,D,A,5903761,1,3.96,2.42,1,35.39655,0.01,1,28.008,0.0045,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,4,126,D,A,5903761,1,5.0,2.42,1,35.39346,0.01,1,27.963,0.0045,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,5,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,6,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,7,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,8,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,9,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,10,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,11,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,12,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,13,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,14,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,15,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
170,16,126,D,A,5903761,1,,2.42,1,,,1,,,1,1,-18.06328,-160.23699,2015-01-01 04:09:43
80,0,53,D,A,3901155,1,2.71,2.4,1,32.90499,0.01,1,27.417,0.002,1,1,8.613,-99.655,2015-01-01 04:10:07
80,1,53,D,A,3901155,1,4.01,2.4,1,32.90499,0.01,1,27.417,0.002,1,1,8.613,-99.655,2015-01-01 04:10:07
80,2,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,3,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,4,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,5,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,6,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,7,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,8,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,9,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,10,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,11,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,12,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,13,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,14,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,15,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
80,16,53,D,A,3901155,1,,2.4,1,,,1,,,1,1,8.613,-99.655,2015-01-01 04:10:07
84,0,28,D,A,3901175,1,4.02,2.4,1,34.28796,0.01,1,26.502,0.002,1,1,1.055,-116.933,2015-01-01 04:16:20
84,1,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,2,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,3,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,4,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,5,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,6,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,7,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,8,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,9,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,10,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,11,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,12,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,13,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,14,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,15,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
84,16,28,D,A,3901175,1,,2.4,1,,,1,,,1,1,1.055,-116.933,2015-01-01 04:16:20
14,0,83,D,A,1901600,1,1.04,2.4,1,34.43125,0.01,1,13.844,0.002,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,1,83,D,A,1901600,1,2.0,2.4,1,34.4311,0.01,1,13.841,0.002,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,2,83,D,A,1901600,1,3.0,2.4,1,34.43221,0.01,1,13.841,0.002,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,3,83,D,A,1901600,1,4.04,2.4,1,34.43199,0.01,1,13.838,0.002,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,4,83,D,A,1901600,1,5.0,2.4,1,34.43184,0.01,1,13.838,0.002,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,5,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,6,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,7,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,8,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,9,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,10,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,11,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,12,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,13,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,14,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,15,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
14,16,83,D,A,1901600,1,,2.4,1,,,1,,,1,1,-42.40665,-28.37942,2015-01-01 04:19:12
178,0,133,D,A,5903891,1,4.73,2.4,1,32.28481,0.01,1,8.247,0.002,1,1,53.535,-141.869,2015-01-01 04:19:28
178,1,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,2,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,3,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,4,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,5,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,6,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,7,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,8,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,9,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,10,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,11,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,12,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,13,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,14,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,15,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
178,16,133,D,A,5903891,1,,2.4,1,,,1,,,1,1,53.535,-141.869,2015-01-01 04:19:28
192,0,79,D,A,5904075,1,1.16,2.42,1,35.03623,0.03282,1,17.265,0.003,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,1,79,D,A,5904075,1,2.04,2.42,1,35.0459,0.04447,1,17.055,0.0045,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,2,79,D,A,5904075,1,3.04,2.42,1,34.99994,0.01,1,16.46,0.0045,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,3,79,D,A,5904075,1,4.0,2.42,1,34.98834,0.01,1,16.365,0.0045,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,4,79,D,A,5904075,1,5.0,2.42,1,34.99026,0.01,1,16.345,0.0045,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,5,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,6,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,7,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,8,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,9,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,10,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,11,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,12,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,13,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,14,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,15,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
192,16,79,D,A,5904075,1,,2.42,1,,,1,,,1,1,-38.67344,-164.15238,2015-01-01 04:19:42
156,0,128,D,A,5903555,1,4.4,2.4,1,34.57198,0.01,1,16.367,0.002,1,1,33.983,-163.31,2015-01-01 04:36:27
156,1,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,2,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,3,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,4,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,5,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,6,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,7,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,8,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,9,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,10,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,11,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,12,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,13,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,14,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,15,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
156,16,128,D,A,5903555,1,,2.4,1,,,1,,,1,1,33.983,-163.31,2015-01-01 04:36:27
6,0,132,D,A,1901323,1,3.39,2.4,1,35.25798,0.01,1,26.365,0.002,1,1,-28.069,62.885,2015-01-01 04:45:35
6,1,132,D,A,1901323,1,4.49,2.4,1,35.25803,0.01,1,26.363,0.002,1,1,-28.069,62.885,2015-01-01 04:45:35
6,2,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,3,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,4,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,5,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,6,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,7,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,8,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,9,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,10,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,11,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,12,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,13,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,14,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,15,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
6,16,132,D,A,1901323,1,,2.4,1,,,1,,,1,1,-28.069,62.885,2015-01-01 04:45:35
121,0,14,D,A,4901762,1,1.9,2.4,1,34.76712,0.01,1,3.378,0.002,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,1,14,D,A,4901762,1,4.8,2.4,1,34.76711,0.01,1,3.375,0.002,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,2,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,3,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,4,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,5,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,6,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,7,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,8,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,9,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,10,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,11,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,12,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,13,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,14,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,15,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
121,16,14,D,A,4901762,1,,2.4,1,,,1,,,1,1,59.01559829711914,-55.55939865112305,2015-01-01 04:59:00
146,0,150,D,A,5902294,1,0.0,2.4,1,34.52015,0.01,1,28.685,0.002,1,1,4.646,2.173,2015-01-01 05:04:54
146,1,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,2,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,3,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,4,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,5,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,6,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,7,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,8,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,9,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,10,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,11,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,12,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,13,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,14,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,15,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
146,16,150,D,A,5902294,1,,2.4,1,,,1,,,1,1,4.646,2.173,2015-01-01 05:04:54
184,0,125,D,A,5904020,1,3.82,2.4,1,33.96947,0.01,1,28.65,0.002,1,1,10.542,130.133,2015-01-01 05:09:01
184,1,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,2,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,3,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,4,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,5,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,6,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,7,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,8,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,9,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,10,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,11,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,12,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
184,13,125,D,A,5904020,1,,2.4,1,,,1,,,1,1,10.542,130.133,2015-01-01 05:09:01
